1153530-state-of-louisiana-contract-with-city-of-new,"s, by a substantial amount the required 19.33%, or$811,907,984 required regulations as published on 10"
1153530-state-of-louisiana-contract-with-city-of-new,"o rental housingprograms. All told, approximately $1.58 of disaster CDBG funds will be devoted toaffor"
1153530-state-of-louisiana-contract-with-city-of-new,"dits, which-areexpected to generate an additional $1 billion in tax credit development equity. Thecomb"
1153530-state-of-louisiana-contract-with-city-of-new,"amount of CD86 ?nancing available will range from $10,000 to $100,000 per unit(with the highest awards"
1153530-state-of-louisiana-contract-with-city-of-new,"tive Program above i.e.. funding would range from $18,000 to $100,000 with (with the highest awards av"
1153530-state-of-louisiana-contract-with-city-of-new,"Funding components of the E3Ri3i3' anowner with a $50,000 standard SRPP incentive  irriio subseouently"
1153530-state-of-louisiana-contract-with-city-of-new," from the wouio? not be eligible for anadditional $50,000 upon completion. it is possible that an owne"
1153530-state-of-louisiana-contract-with-city-of-new,"eligiblefor a partial advance award (for example, $30,000) that is smaller than the full amount ofthei"
1153530-state-of-louisiana-contract-with-city-of-new," between these two award amounts or in this case, $20,000) uponcompletion of the unit and ful?llment o"
1153530-state-of-louisiana-contract-with-city-of-new,"alculation of assistance up to the program cap of $7 50,000. if the ownerelects to compete for funds f"
1153530-state-of-louisiana-contract-with-city-of-new,"hetotal property, with assistance available up to $150,000 for that unit.The State is committed to pro"
1153530-state-of-louisiana-contract-with-city-of-new,"shed for the SRPP in this Action Pian, range from $10,000 to $100,000  (vvitti  i   i  ads aver oniy v"
779534-05-15-13-digial-forensics-us-gap-assessment-of," 2746-OM012)3)4)a. Estimated Agreement Cost up to $5,000,000 (contact RiskManagement for contracts exc"
779534-05-15-13-digial-forensics-us-gap-assessment-of,"te of compensation will be as follows:Phase fees: $5,000.00Phase 2 fees: $8,500.00Phase 3 fees: $3,000"
779534-05-15-13-digial-forensics-us-gap-assessment-of,"4 fees: $3,000.00Expenses for on-site inspection: $4,400.00Travel (transportation costs): $800.00- _T_"
779480-04-16-13-southern-university-new-orleans-summer,"Agree to limit all program income to no more than $25,000 or reimburse the City of NewOrleans the full"
779480-04-16-13-southern-university-new-orleans-summer,"of Community Development5. COMPENSATION: There is $29,520.00 in compensation to SOUTHERN UNIVERSITY AT"
779480-04-16-13-southern-university-new-orleans-summer,"ensive general insurance in amounts not less than $1,000,000 per occurrenceand cause City to be named "
779480-04-16-13-southern-university-new-orleans-summer,ulting from the subjectcontract. (Code Section 70-$09)AUDIT AND OVERSIGHT: The Contractor understands 
779480-04-16-13-southern-university-new-orleans-summer,8 week camp100 youth Camp Director (one per site) $4295.207 Camp Counselors (seven per site) $2304.80T
779480-04-16-13-southern-university-new-orleans-summer,"ansportation (2 buses per week) $1920.00Supplies ($10.00 100 youth): 31000TOTAL 29,520.00Partnership S"
1049432-tulane-educational-fund-through-the-tulane,"as committed to providing the City with an initial$410,720,0l6.00 in Disaster CDBG through the Long Te"
1049432-tulane-educational-fund-through-the-tulane,"the \""20l0 Agreement\"") to govern the transfer of $2,000,000.00 funding to Subrecipient to assist in i"
1049432-tulane-educational-fund-through-the-tulane,"ade and entered into to govern the transfer of the$2,000,000.00 in Disaster-CDBG funding provided for "
1049432-tulane-educational-fund-through-the-tulane," programmatic support.C. Provide reimbursement of $2,000,000 for the Project, as provided for in the 2"
1049432-tulane-educational-fund-through-the-tulane,"ty shall compensate the Subrecipient a flat fee of$2,000,000.00, as provided in the 2010 Agreement and"
1049432-tulane-educational-fund-through-the-tulane,"t will Subrecipient receive an amount in excessof $2,000,000.00 fo.r the cumulative services performed"
1049432-tulane-educational-fund-through-the-tulane,"eed the maximum compensation, inthe aggregate, of $2,000,000.00, under this Agreement, the 2010 Agreem"
1049432-tulane-educational-fund-through-the-tulane,"eral liability insurance in amounts not less than $1,000,000per occurrence, and cause City to be named"
1049432-tulane-educational-fund-through-the-tulane,"ars.D. Audit Compliance-Organizations that expend $500,000 or more of federal funds inthe organization"
1049432-tulane-educational-fund-through-the-tulane,"ost. Allother organizations that expend less than $500,000.00 in federal funds may beselected to have "
1049432-tulane-educational-fund-through-the-tulane,"porated into another item of property, which cost $100.00 or more per unit andis expected to have a us"
1049432-tulane-educational-fund-through-the-tulane,uch as chairs with an aggregate cost in excess of $100.00 shall also be controlledand accounted for as
1049432-tulane-educational-fund-through-the-tulane,even though the cost of a single itemis less than $100.00. The record shall include description of the
1049432-tulane-educational-fund-through-the-tulane,"eal property improved with CDBG funds in excess of$25,000.00 must meet the requirements specified in 2"
1049432-tulane-educational-fund-through-the-tulane,"e)(applicable to contracts and subcontracts above $10,000)During the performance of this contract, the"
1049432-tulane-educational-fund-through-the-tulane,"NS(applicable to contracts and subcontracts above $10,000)A. As used in these specifications:(1) \""Cov"
1049432-tulane-educational-fund-through-the-tulane,"ysically include in each subcontract, in excessof $10,000, the provisions of these specifications and "
1049432-tulane-educational-fund-through-the-tulane,"IES(applicable to contracts and subcontracts over $10,000)By the submission of this bid, the bidder, o"
1049432-tulane-educational-fund-through-the-tulane,"ctors prior to the awardof subcontracts exceeding $10,000 which are not exempt from the provisions of "
1049432-tulane-educational-fund-through-the-tulane,"93)(applicable to contracts and subcontracts over $10,000)The contractor will not discriminate against"
1049432-tulane-educational-fund-through-the-tulane,"pplicable to contracts and subcontracts exceeding $100,000)The Contractor and all subcontractors shall"
1049432-tulane-educational-fund-through-the-tulane,"ENDED(applicable to contracts and subcontracts of $10,000 and under)During the performance of this con"
1049432-tulane-educational-fund-through-the-tulane,"nowingthe same to be shall be fined not more than $5,000 or imprisoned not more than twoyears, or both"
1049432-tulane-educational-fund-through-the-tulane,"ly where the amount of the prime contract exceeds $100,000. As used in thisparagraph, the terms \""labo"
1049432-tulane-educational-fund-through-the-tulane," subparagraph (1)of this paragraph, in the sum of $10 for each calendar day on which such individual w"
1049432-tulane-educational-fund-through-the-tulane,"nly where the amountof the prime contract exceeds $100,000.(1) No laborer or mechanic shall be require"
1154352-family-center-of-hope-contract-with-city-of-new,"CTION AUDIT COMPLIANCE. Organizations that expend $500,000 ormore of federal funds in the organization"
1154352-family-center-of-hope-contract-with-city-of-new,"ost.All other organizations yvho expend less than $5 00,000 in federal funds, be selected to havean au"
204985-4-2-09-lee-ledbetter-and-associates-algiers,"he new Contract Sum including this Amendment$$$ $ $274,093.00 718,184.00 992,277.25 5,285.00 997,562.2"
204985-4-2-09-lee-ledbetter-and-associates-algiers,"#1 o Hurricane Gustav AssessmentTotal Amendment #1$2787.50$ 2,787.50Amendment #2 o To include a Site S"
204985-4-2-09-lee-ledbetter-and-associates-algiers,"t of the Algiers Courthouse roofTotal Amendment #3$5,218.755,218.75$Amendment #4 o Generate drawings o"
204985-4-2-09-lee-ledbetter-and-associates-algiers,"quested for Stallings/St. Claude Community Center $9,800.00 Programming for Stallings/St. Claude Commu"
204985-4-2-09-lee-ledbetter-and-associates-algiers,"ation Services for Allie Mae Multi Service Center $100,828.00 (2) Renderings as requested for Allie Ma"
204985-4-2-09-lee-ledbetter-and-associates-algiers," o Programming for Allie Mae Multi Service Center $9,264.00 o As- Builts for Allie Mae Multi Service C"
205304-1-1-08-gilbert-r-buras-legal-research,COMPENSATIONThe City of New Orleans agrees to pay $600.00 per month upon receipt of invoice due on the
205304-1-1-08-gilbert-r-buras-legal-research,nder items A2 and A3 shall be paid at the rate of $120 per hour on a negotiated individual time basis 
205304-1-1-08-gilbert-r-buras-legal-research,"es performed under this contract shall not exceed $34,500 for the contract year.34III.EQUAL EMPLOYMENT"
326258-08-08-11-hms-architects-apc-cemeteries,"nt. The Designer is liable for a delay penalty of $500 per calendar day for late submissions, deductib"
326258-08-08-11-hms-architects-apc-cemeteries,"ed on the Total Estimated Construction Budget of: $1,853,224.00, shall be fixed at: One Million Eight "
326258-08-08-11-hms-architects-apc-cemeteries," surveys for each cemetery site shall be fixed at $18,000.00. This fee includes a one and one tenth (1"
326258-08-08-11-hms-architects-apc-cemeteries,"e at the fixed rate of One Hundred Fifty Dollars ($150.00) For the purpose of this Agreement, Principa"
326258-08-08-11-hms-architects-apc-cemeteries,osed by the Chief Administrative Officer of up to $500.00 per day. Extensions It is understood and ack
326258-08-08-11-hms-architects-apc-cemeteries,"Liability Insurance shall have a minimum limit of $500,000. In the case of sublet, Designer shall requ"
326258-08-08-11-hms-architects-apc-cemeteries,"e will be purchased and maintained with limits of $1,000,000 per occurrence and $2,000,000 in the aggr"
326258-08-08-11-hms-architects-apc-cemeteries,"iability insurance with a Combined Single Limit of$500,000; (1) (2) (3) (4) Owned, Non-Owned and Hired"
326258-08-08-11-hms-architects-apc-cemeteries,"whichever is later. (1) (2) (3) (4) (5) (6) Under $1,000,000 total construction value: $500,000 per cl"
326258-08-08-11-hms-architects-apc-cemeteries," $1,000,000- $5,000,000 total construction value: $1,000,000 per claim and annual aggregate; $5,000,00"
326258-08-08-11-hms-architects-apc-cemeteries,"otal construction value: $1,000,000 per claim and $2,000,000 annual aggregate; $10,000,001 - $25,000,0"
326258-08-08-11-hms-architects-apc-cemeteries,": $5,000,000 per claim and annual aggregate; Over $25,000,000 total construction value: per claim and "
1034020-dane-s-ciolino-llc-contract-with-city-of-new,"rformance of Services under this Agreementwill be $250.00 per hour, with a not to exceed total amount "
1034020-dane-s-ciolino-llc-contract-with-city-of-new,"nder thisAgreement. for compensation and costs is $15,000.00.V. DURATION AND TERMINATION.A. Term. The "
1659975-roedel-parsons-koch-blache-balhoff-and,"sultant?s current estimate for such legal work is $63,000 based on an estimate of 360 hoursplus the es"
1659975-roedel-parsons-koch-blache-balhoff-and,"ted. Consultant?s estimate for such legal work is $42,000 based on an estimateof 240 hours.DELIVERABLE"
1659975-roedel-parsons-koch-blache-balhoff-and,"nt?s estimate at this time for such legal work is $10,500 based onan estimate of 60 hours plus the est"
1157558-urs-corporation-contract-with-city-of-new,"he fixed fee forBasic Program Management Services $23,076.95 ?om $42,925.00 to $66,001.95, (3)increase"
1157558-urs-corporation-contract-with-city-of-new," limitation for Basic Program Management Services $240,047.98from $396,945.00 to $636,992.98, (4) adde"
1157558-urs-corporation-contract-with-city-of-new,"ociatedwith right-of-way acquisition for a fee of $3,490.00, (5) added Title Research for a fixedfee o"
1157558-urs-corporation-contract-with-city-of-new,"f $100.00 per parcel with a maximum limitation of $14,950, (6) added surveyingservices associated with"
1157558-urs-corporation-contract-with-city-of-new," right-of-way acquisition for an estimated fee of $26,315.00, and(7) increased Design Contract Managem"
1157558-urs-corporation-contract-with-city-of-new," and in preparation for bidding for a ?xed fee of $23,076.95 witha maximum limitation Of $195,292.98, "
1157558-urs-corporation-contract-with-city-of-new,"n Services for segments IV and for a fixed fee of $50,363.96 with a maximumlimitation of $420,609.38; "
1157558-urs-corporation-contract-with-city-of-new,"the ?xed feefor Basic Program Management Services $11,666.80 from $66,001.95 to $77,668.75, (2)increas"
1157558-urs-corporation-contract-with-city-of-new,"sic Program Management Services 109,987.58from to $746,980.56, (3) increased program management servic"
1157558-urs-corporation-contract-with-city-of-new,"ted with rig1it?of?way acquisition $2,116.51 from $3,490.00 to $5,606.51 (4)increased the maximum limi"
1157558-urs-corporation-contract-with-city-of-new,"n for Title Research $19,985.00 from $14,950.00 to$34,935.00 (5) increased the ?xed fee for Constructi"
1157558-urs-corporation-contract-with-city-of-new,"eering and Inspectionservices for segments IV and $3,565.25 from $50,363.96 to $53,929.21 (6) increase"
1157558-urs-corporation-contract-with-city-of-new,"eering and Inspection services forsegments IV and $26,778.19 from $420,609.38 to $447,387.57; andWHERE"
1157558-urs-corporation-contract-with-city-of-new,"the ?xedfee for Basic Program Management Services $5,261.22 from $77,668.75 to $82,929.97,(2) increase"
1157558-urs-corporation-contract-with-city-of-new,"m limitation for Basic Program Management Services$62,951.44 from $746,980.56 to $809,932.00, (3) incr"
1157558-urs-corporation-contract-with-city-of-new,"ering and Inspection services for segments IV and $24,108.55 from $53,929.21to $78,037.76, (4) increas"
1157558-urs-corporation-contract-with-city-of-new,"eering andInspection services for segments IV and $200,000.43 from $447,387.57 to$647,388.00; andWHERE"
1157558-urs-corporation-contract-with-city-of-new,"the ?xedfee for Basic Program Management Services $10,531.09 from $82,929.97 to $93,461.06,(2) increas"
1157558-urs-corporation-contract-with-city-of-new,"n for Basic Program Management Services15.00 from $809,932.00 to $901,047.00, (3) increased the fixed "
1157558-urs-corporation-contract-with-city-of-new,"ering and Inspection services for segments IV and $6,182.00 from $97,874.00to (4) _in_Cr_e.as_e__d the"
1157558-urs-corporation-contract-with-city-of-new,"eering andInspection services for segments IV and $52,801.00 from $835,699.00 to $888,500.00,(5) added"
1157558-urs-corporation-contract-with-city-of-new,"ental Compliance Investigations for a ?xed fee of $10,871.00with a maximum limitation of $102,952.00, "
1157558-urs-corporation-contract-with-city-of-new,"tion services for actual costs plus a ?xed fee of $4,686.00 with of maximumlimitation of $45,267.00; a"
1157558-urs-corporation-contract-with-city-of-new,"the?xed fee for Basic Program Management Services $3,832.94 from $93,461.06 to$97,294.00, (2) increase"
1157558-urs-corporation-contract-with-city-of-new,"m limitation for Basic Program ManagementServices $36,953.00 from $901,047.00 to $938,000.00, (3) redu"
1157558-urs-corporation-contract-with-city-of-new,"xed fee forBasic Environmental Clearance services $4,697.50 from $10,871.00 to $6,173.50, and (4)elimi"
1157558-urs-corporation-contract-with-city-of-new,"Street to State Street) for a not-to-exceed fee of$175,000.00, (2) added Construction Management for S"
1157558-urs-corporation-contract-with-city-of-new,"eet to S.Dupre Street) for a not-to-exceed fee of $600,000.00, andWHEREAS, Amendment No. 8, dated Marc"
1157558-urs-corporation-contract-with-city-of-new,"he fixed feefor Basic Program Management Services $2,479.00 from $97,294.00 to $94,815.00, (2)reduced "
1157558-urs-corporation-contract-with-city-of-new," limitation for Basic Program Management Services $23,900.00- from (3) added for the PrepareAcquisitio"
1157558-urs-corporation-contract-with-city-of-new,"ilton Street to Fern Street) for alump sum fee of $49,800.00, and (5) added Shop Drawing Review for Se"
1157558-urs-corporation-contract-with-city-of-new,"et to S. Dupre Street) for a not-to?exceed fee of $27,500.00; andWHEREAS, Amendment No. 9, dated March"
1157558-urs-corporation-contract-with-city-of-new,"ement for Segment II (F cm Street to State Street)$55,000.00 from $175,000.00 to $230,000.00, (2) decr"
1157558-urs-corporation-contract-with-city-of-new,"ent for Segment (State Street to S. Dupre Street) $100,000.00from $600,000.00 to $500,000.00, (3) incr"
1157558-urs-corporation-contract-with-city-of-new," ConsultantManagement for Segments I, II, and 111 $10,700.00 from $140,000.00 to $150,700.00, (4)added"
1157558-urs-corporation-contract-with-city-of-new,"ator?s Summary Report for a not?to-exceed fee of1 $30,000.00, (5) added Design Services needed to upda"
1157558-urs-corporation-contract-with-city-of-new,"t to the plans for Segment I for a lump sum fee of$55,000.00, and (6) increased the not-?to-exceed fee"
1157558-urs-corporation-contract-with-city-of-new,"ment Services for theProperty Acquisition Process $7,000.00 from $38,000.00 to $45,000.00; andWHEREAS,"
1157558-urs-corporation-contract-with-city-of-new,"fee forPreparation of Negotiator?s Summary Report $13,530.00 from $30,000.00 to $16,470.00,(2) added R"
1157558-urs-corporation-contract-with-city-of-new,"Way Acquisition Services for not-to?exceed fee of $135,300.00, and,.. (3) added Management.Services.fo"
1157558-urs-corporation-contract-with-city-of-new,"lton Street to Fern Street) for a lump sum fee of $33,530.00; andWHEREAS, Amendment No. 11, dated June"
1157558-urs-corporation-contract-with-city-of-new,"ngineering and Inspection services for Segment 11 $63,000.00 fromto $293,000.00, andWHEREAS, Amendment"
1157558-urs-corporation-contract-with-city-of-new,"hangesrequested by the City for a lump sum fee of $154,752.00, (2) increase the fee forextending the l"
1157558-urs-corporation-contract-with-city-of-new,"work of Segment I from ern Street and Pine Street $118,000.00from $55,000.00 to $173,000.00, (3) incre"
1157558-urs-corporation-contract-with-city-of-new,"ess for Segment I (Hamilton Street to Fern Street)$17,200.00 from $135,300 to $152,500, and (4) increa"
1157558-urs-corporation-contract-with-city-of-new,"ess for Segment I (HamiltonStreet to Fern Street) $15,500.00 from $33,530.00 to $49,030.00; andWHEREAS"
1157558-urs-corporation-contract-with-city-of-new,"en determined that a fee increase in the amount of$48,221.00 is justified as compensation for addition"
1157558-urs-corporation-contract-with-city-of-new,"t asfull compensation for saidservices the sum of $48,221 .00Both parties to this Amendment hereby rea"
1146943-river-birch-incorporated-contract-with-city-of,"ate for the remainder of 2011 will be reduced from$34.25 to $29.11 per ton of waste. Thereafter, the D"
1146943-river-birch-incorporated-contract-with-city-of,"no longer be obligated to pay Contractor a fee of $82,936.47 to operate theFlorida Avenue Transfer Sta"
1154863-davislogic-inc-dba-all-hands-consulting-contract,"S: The City will pay the Contractor a ?at rate of $200,000.TERM: The term of this Agreement is one (1)"
1154863-davislogic-inc-dba-all-hands-consulting-contract," below.A ?firm fixed price? for the above work is $200,000 inclusive of direct and indirect costs. Pay"
1154863-davislogic-inc-dba-all-hands-consulting-contract, Consulting RatesRole RatePrincipal?in-Charge 15+ $160.00Projectl Program Manager 12+ $150.00Senior Em
1154863-davislogic-inc-dba-all-hands-consulting-contract,y Planner 10+ EM $140.00Emergency Planner 5~10 EM $120.00Junior Emergency Planner 1-5 EM $100.00Senior
1154863-davislogic-inc-dba-all-hands-consulting-contract,ant 8+ consulting $120.00Consultant 6+ consulting $100.00Junior Consultant 1?5 consulting $80.00Consul
1154863-davislogic-inc-dba-all-hands-consulting-contract,$70.00Planning Aide 0-3 $60.00Analyst 3-5 analyst $70.00Analytical Aide 0-3 analyst $60.00Technical Ed
1154863-davislogic-inc-dba-all-hands-consulting-contract,echnical Writer 2+ $60.0053+ $80.00Graphic Design $70.00Administrative Specialist ill 3+ $40.00PROFESS
1051207-gec-contract-with-city-of-new-orleans-amendment,"hase VI CONSTRUCTION MANAGEMENT TBD Lump SumTOTAL $24,720.00Amendment No. 5 to Professional Services A"
1051207-gec-contract-with-city-of-new-orleans-amendment,"I CONSTRUCTION MANAGEMENT 25,500.00 Lump SumTOTAL $50,220.003. Term: ARTICLE IV: SECTION 3 SCHEDULE of"
1156342-fee-nah-nay-llc-contract-with-city-of-new,.00Municipal Court and Buildings 701 S. Broad St. $1000.000 Criminal Court Building/Ct Room 2700 Tulan
1156342-fee-nah-nay-llc-contract-with-city-of-new,. $1000.001? Civil District Court 421 Loyola Ave. $1000.00All City Parking Lots 500.000 City Hall Exte
1156342-fee-nah-nay-llc-contract-with-city-of-new,ay arise by virtue of their use. Grantee shall pay$25.00 per day for water used from City facilities a
165673-3-1-10-priority-health-care-inc-amendment,"ntractor in the amount not to exceed a maximum of $496,830.00 (Four hundred ninety six thousand, eight"
165673-3-1-10-priority-health-care-inc-amendment,"owing: 1. Ambulatory Ontpatient Medical Care-MAl: $191,243.00 (One hundred ninety one thousand, two hu"
165673-3-1-10-priority-health-care-inc-amendment,"nd no cents). 2. Early Intervention Services-MAl: $97,121.0() (Ninety seven thousand, one hundred twen"
165673-3-1-10-priority-health-care-inc-amendment,"rs and no cents). 3. Medical Case Management-MAl: $145,682.00 (One hundred forty five thousand, six hu"
165673-3-1-10-priority-health-care-inc-amendment,"and uo cents). 4. Outreach Services Services-MAl: $52,784.00 (Fifty two thousand, seven hundred eighty"
165673-3-1-10-priority-health-care-inc-amendment,"nd no cents). 5. Medical Transportation Services: $10,000.()0 (Ten thousand dollars and no cents).33 3"
165673-3-1-10-priority-health-care-inc-amendment,"or any and all contract expenditures in excess of $500,000.00. Two copies of tbe said 37 audit are to "
323797-05-11-11-w-j-bloecher-co-llc-harris-playground,"bid thereto dated April I, 2011, for the price of $75,000.00, Purchase Order No. , the whole to becomp"
323797-05-11-11-w-j-bloecher-co-llc-harris-playground,"sum of SEVENTY-FIVE THOUSAND DOLLARS AND NO CENTS($75,000.00) and does further bind and obligate itsel"
323797-05-11-11-w-j-bloecher-co-llc-harris-playground,"un of SEVENTY-FIVE THOUSAND DOLLARS AND NO CENTS ($75,000.00); each of the2\fsaid bonds given herein t"
1160455-louisiana-state-university-contract-with-city-of,"ons, the will:a. Provide funding in the amount of $157,038;b. Provide suitable office space and suppor"
1160455-louisiana-state-university-contract-with-city-of,"r in furtherance of this project in the amount of $157 ,038. Said funding shall be made inthe form of "
165142-1-1-10-huplantier-hrapmann-hogen-and-maher-llp,aff Accountant - Senior Staff Accountant - Junior $1 75/hour $150/hour $125/hour $lOO/hour $90/hour $8
165142-1-1-10-huplantier-hrapmann-hogen-and-maher-llp,"e' maximu.TI1 sum payable under this Agreement is $4,000.00. The Contractor shall submit to the City a"
166245-5-8-09-three-fold-consultants-llc-sam-bonart,"Liability Insurance shall have a minimum limit of $500,000. In the case of sublet, Designer shall requ"
