"s (SEE EXHIBIT FOR FEE SCHEDULE). The maximum contract upsetlimit shall be $450.000.00 for the duration of the contract, unless amended with the consent o",1155607-richard-c-lambert-consultants-llc-contract-with
"aking public announcementsabout Federally-funded programs in the amount of $500,000 or more.Termination: Either the Participant or TSA may terminate the A",1146133-department-of-homeland-security-transportation
"th Article IV Amount of Award of HST 1 the Contracting Officer hereby adds $178,211.10 to thisAs a result of the above, the total obligation for this awar",1146133-department-of-homeland-security-transportation
 therewith. 2. FEE: The City will pay the Contractor at the hourly rate of $17 5/hour for the services of any attorney having experience of ten years or ,326285-08-01-11-leblanc-butler-llc-traffic-camera
ny attorney having experience of five to ten years in the practice of law; $125/hour for the services of any attorney having experience of three to five y,326285-08-01-11-leblanc-butler-llc-traffic-camera
he practice of law. The City will pay the Contractor at the hourly rate of $45/hour for the services of any paralegal and $25/hour for the services of an,326285-08-01-11-leblanc-butler-llc-traffic-camera
"e maximum amount due under this agreement is one hundred thousand dollars ($100,000.00), inclusive of reimbursements for costs.1\f3. TERM: The term of thi",326285-08-01-11-leblanc-butler-llc-traffic-camera
"s of this agreement.-. SECTION - AUDIT COMPLIANCEOrganizations that expend $500,000 or more of federal funds in the organization?s ?scal year arerequired ",1154400-new-orleans-mission-contract-with-city-of-new
"ible portion of theaudit cost.All other organizations who expend less than $500,000 in federal funds m_2_1y_be selected to haveI an audit performed on tho",1154400-new-orleans-mission-contract-with-city-of-new
"January 1, 2009 to December 31, 2009, and change the compensation ratefrom $45200 an hour to $65.00 an hour, and increased the maximum amount of compensatio",1159079-shyrl-patterson-bagneris-esq-contract-with-city
"under the terms of thisagreement by increasing the total compensation from $301,000.00to $366,585.00ARTICLE EXTENSION:Extend the term of the agreement, an",1159079-shyrl-patterson-bagneris-esq-contract-with-city
"00A16 Overtime after eight hours fully devoted to City work only, per hour $61.00A20 Services of roadway technician at the job site, per hour $41.00A30 T",1160028-southern-earth-sciences-inc-contract-with-city
"ntify type and thickness of underlying material, 2 feet in depth),A42 each $122.00For each underlying additionai inch of combination asphalt andA421 concr",1160028-southern-earth-sciences-inc-contract-with-city
"vingB20 operations, per cubic yard (for Urban Systems or special projects) $2.65B22 Overtime after eight hours fully devoted to City work only, per hour",1160028-southern-earth-sciences-inc-contract-with-city
"or thicknessB30 determination, 4-in. diameter by 8-in. depth maximum, each $115.00B301 For each additional inch or part thereof $10.00Sampling concrete at",1160028-southern-earth-sciences-inc-contract-with-city
"nuciear gauge method, each (minimum of four testsC30 charged per call out) $35.00C40 Depth check of engineered base material, each $19.00C50 Atterberg li",1160028-southern-earth-sciences-inc-contract-with-city
"oring  F40 20-ft deep boring and associated laboratory testing, per boring $490.00Letter report from geotechnicai engineer presenting test resuits andF50 ",1160028-southern-earth-sciences-inc-contract-with-city
"sign, lump sum $1,700.00F60 Traf?c controi on an as needed basis, per hour $44.00F70 Abandoning a boring due to encountered obstruction, each $125.00F80 ",1160028-southern-earth-sciences-inc-contract-with-city
"n from proposed subcontractorsprior to the award of subcontracts exceeding $10,000 which are not exempt fromthe provisions of the equal opportunity claus",1160028-southern-earth-sciences-inc-contract-with-city
"ude the provisions of this clause in every subcontractor purchase order of $10,000 or more unless exempted by rules, regulations,or orders of the Secreta",1160028-southern-earth-sciences-inc-contract-with-city
"ntingency and other costs related to the operation ofthe urgent care       $30,009.00ALL PARTIES to this Amendment hereby reaffirm the validity of all ot",1157424-parish-hospital-service-district-contract-with
"Commercial General Liability insurance with a minimum Five MillionDollars ($5,000,000) combined single limit per occurrence bodily injuryand property da",774368-11-12-12-huntleigh-usa-airport-property-lease
e required for allpersonnel stationed at the Airport. fingerprint fees are $45.00 per applicantwhich includes a TSA and STA to determine each employee do,774368-11-12-12-huntleigh-usa-airport-property-lease
"oject will causedamages to NOAB Lessee shall be assessed a cost by NOAB of $50.00 foreach lost or unreturned badge. This sum, if outstanding, shall be ap",774368-11-12-12-huntleigh-usa-airport-property-lease
"able and comprehensive general liability insurancein amounts not less than $1,000,000 per occurrence and cause City to be named as anadditional insured ",1659917-play-ball-sports-llc-cooperative-endeavor
mes: The Covered Person will be eligible for a retail frame allowance up to$130.00 from both private practice and retail providers.D. Covered Lens Extras:,1160909-unitedhealthcare-contract-with-city-of-new
"Program Fee.The City shall pay to CFA a participation fee in the amount of $150,000. Invoices will beissued 30 days prior to the scheduled payment date. P",1160362-code-for-america-labs-inc-contract-with-city-of
"ensation payable under this agreement up to a maximum amount not to exceed $611,187.00 (Six hundred eleven thousand, onhundred eighty seven dollars and no",1155022-southeastern-louisiana-area-health-edcuation
"to agree as follows:The Agreement will be amended to include an additional $80,000 for the services described therein.The amended maximum amount due unde",776391-01-10-13-fema-law-associates-fema-arbitration
" and the Contractor's bid thereto datedFebruary 22, 2011, for the price of $40,750.00, Purchase Order No. the whole to be cornpleted in conformity with a",1154517-frischhertz-electric-co-inc-contract-with-city
mentSELECT ONE- has been through the competitive selection process- is for $15 0 or less and therefore exempt- ha en deci red an emergency by the Chief A,1153661-guidry-associates-contract-with-city-of-new
"ble portion oftheaudit cost. IAll other organizations who expend less than $500,000 in federal funds, may be selected to havean audit performed on those f",1159052-new-orleans-ballet-association-contract-with
intenance. Onsite maintenance for years two through six shall be billed at $15k per yearupon the anniversary day of the system commissioning.2. The sched,1160459-comtech-communications-contract-with-city-of-new
"l ship an initial inventory supply products having avalue of approximately $200,000 to be securely warehoused at theWireless Services location.c. ComTech ",1160459-comtech-communications-contract-with-city-of-new
"would do so after installation was \u00e7ppleted. ComTech quoted a price of$15,000 per year for a total of $75,000 over 5 years. Motorola quote was $132,",1160459-comtech-communications-contract-with-city-of-new
"onnection with the Reinventing the Crescent Downriver Park in theamount of $180,000.00. The maximum aggregate compensation payable under the Agreement isi",1033471-the-tobler-company-llc-contract-with-city-of-new
"ng party.ARTECLE ElThe City shall compensate the Contractor at the rate of $1,000 per month. Total compensationunder this agreement shall not exceed $12",1033441-justice-collaborative-llc-contract-with-city-of
"law and comprehensive general liability insurance in amounts not less than $1,000,000 peroccurrence and cause City to be named as an additional insured ",1033441-justice-collaborative-llc-contract-with-city-of
"ayments contemplated in paragraph 7 are made, the ?contract balancewill be $954,582.61, except as it may be modi?ed by Change Order No. 2 or other change ",1153426-no-aids-task-force-contract-with-city-of-new
"y and AME agree to a deductive change order for this work in the amount of $10,250. AME to -submit revised COP 26 for approvai.3.. Remove and replace non",1153426-no-aids-task-force-contract-with-city-of-new
"y 31, 2013.2. The maximum sum payable under said Agreement is increased by $6,105 to $34,365 forwork as shown on the attached Exhibit A..3. The parties ",779160-01-23-13-paul-demuro-youth-study-center
" law and comprehensive general liability insurance inamounts not less than $1,000,000 per occurrence and cause City to be named as an additionalinsured ",779207-03-20-13-catholic-charities-archdiocese-nola
"year afterward, in each case, in amounts not less than one million dollars($1,000,000) aggregate. This self-insurance shall be primary over any other in",1153789-kaboom-contract-with-city-of-new-orleans-design
"tion of the rubber surfacing and sub-surfacing, costs that will not exceed $30,000. will invoice City of New Orleans the appropriate amount [not to excee",1153789-kaboom-contract-with-city-of-new-orleans-design
"ed the final costs from the surfacing vendor. The total sum (not to exceed $30,000) will be due to KaBOOll/ll upon thecompletion of the playground instal",1153789-kaboom-contract-with-city-of-new-orleans-design
"n 1(b) and Section 2, Friends of Palmer Park shall:Page 2 of J0 Contribute $8,500 to in support of the Project, which will apply the funds directly to t",1153789-kaboom-contract-with-city-of-new-orleans-design
"ion of the rubber surfacing and sub-surfacing that areneeded on top of the $30,000 being contributed by City of New Orleans. will invoice Friends of Palm",1153789-kaboom-contract-with-city-of-new-orleans-design
A. Rate of Compensation.1. City shall compensate Contractor at the rate of $75 per hour for the performance of theServices. City shall not be liable for ,1021472-tamla-pierre-contract-with-city-of-new-orleans
"hall not at any time exceed the maximum compensation, in the aggregate, of $1 ,450,000.00 (onemillion, four hundred fifty thousand dollars and 00/100). ",1155641-the-mumphrey-group-inc-contract-with-city-of-new
tion by the City. Consultant?s costsfor in house photocopying services are $0.10 per page and for in house printing services are$0.15 per page.ARTICLE V,1155641-the-mumphrey-group-inc-contract-with-city-of-new
"aintain business automobile liabilityat a limit of liability not less than $1,000,000. Consultant shall only access the airfield operationsarea in an NO",1155641-the-mumphrey-group-inc-contract-with-city-of-new
"ivalenterrors and omissions coverage at a limit of liability not less than $1,000,000 per occurrence.When a self?insured retention (SIR) or deductible e",1155641-the-mumphrey-group-inc-contract-with-city-of-new
erlycornplete and timely submit Reporting Forms may result in a penalty of $100 per dayfor each day the Reporting Forms remain delinquent said penalties m,1155641-the-mumphrey-group-inc-contract-with-city-of-new
"Subcontract,? as used in this clause,excludes purchase orders not exceeding$10,000.The periods of access and examination inparagraphs and above for recor",1153949-the-housing-authority-new-orleans-contract-with
"s Davis-Bacon and RelatedActs If the total amount of this contract exceeds $2,000,the Federal labor standards set forth in the clausebelow shall apply t",1153949-the-housing-authority-new-orleans-contract-with
"on of the provisions setforth in subparagraph of this clause, inthe sum of $10 for each calendar day onwhich such individual was required or(3)permitted ",1153949-the-housing-authority-new-orleans-contract-with
"on of the provisions setforth in subparagraph of this clause,in the sum of $10 for each calendar day onwhich such individual was required orpermitted to ",1153949-the-housing-authority-new-orleans-contract-with
"shall not at any time exceed the maximum compensation, in the aggregate, of$120,000.00. Further, all compensation owed Consultant pursuant to this Agreeme",1156432-the-beta-group-engineering-and-construction
"aintain business automobile liability at alimit of liability not less than $1,000,000 for access to Landside, Airport Owned Property Access and$5,000,00",1156432-the-beta-group-engineering-and-construction
"ding occupational disease, subject to a limitof liability of not less than $100,000, $500,000, $100,000 or statutory limits, whichever is greater.This cov",1156432-the-beta-group-engineering-and-construction
"ivalent errorsand omissions coverage at a limit of liability not less than $1,000,000 per occurrence. When a self-Page 9 of 35insured retention (SIR) or",1156432-the-beta-group-engineering-and-construction
erly complete and timely submit Reporting Forms may result in a penalty of $100 per day foreach day the Reporting Forms remain delinquent said penalties m,1156432-the-beta-group-engineering-and-construction
" needed. 2. FEES: The City will pay the Contractor an amount not to exceed $14,750.00 to perform the contracted services and in accordance with the follo",205192-12-1-08-pailet-meunier-and-leblanc-accounting
"e payable on presentation. The maximum sum payable under this Agreement is $14,750.00 The Contractor shall submit to the City detailed monthly invoices f",205192-12-1-08-pailet-meunier-and-leblanc-accounting
"s work progresses and are payable on presentation. The fee will not exceed $14,750. This estimate is based on antidpated cooperation from your personnel ",205192-12-1-08-pailet-meunier-and-leblanc-accounting
" any time exceed the maximum compensation for thisyear of the agreement is $190,000. Further, all compensation owed Contractor pursuantto this Agreement i",1155032-regional-planning-commission-contract-with-city
" to the Designer is necessary; andthe total estimated construction cost is $3,600,000.00; and the Designer is agreeable to undertaking theservices for t",1157517-wayne-troyer-architect-llc-contract-with-city-of
"iscuss said ?ndings.2. FEES: The City will pay the Contractor a ?at fee of $12,500 to perform the needed services.The maximum sum payable under this Agre",1154055-americaspeaks-contract-with-city-of-new-orleans
ve years experience$100 per hour attorneys less than three years experience$45 per hour paralegals$25 per hour law clerksThe City will also reimburse rea,1160350-middleberg-riddle-amp-gianna-contract-with-city
"mary basis. The total limits of insurance must be equal to or greater than $1,000,000 per line of insurance. Each major line of insurance may have its o",205318-1-1-07-fulton-johnson-newman-amp-pittman
n 1. Rate of Compensation. City shall compensate Contractor at the rate of $25.00 per hour for the performance of the Services according to the table of ,205266-1-15-08-nadiyah-morris-coleman-professional
"hall not at any time exceed the maximum compensation, in the aggregate, of $14,000.00. Further, all compensation owed Contractor pursuant to this Agreeme",205266-1-15-08-nadiyah-morris-coleman-professional
e of pay for services by amending line 20 page 2 of the5 contract to read: $150 per hour on a negotiated individual time basis per case as5 approved in wr,1160482-jay-a-ginsberg-contract-with-city-of-new-orleans
"5) for all contracts, subcontracts, and sub grants of amounts in excess of $100,000.J. Consultant, in the performance of the Services will adhere to the m",205205-11-28-07-beck-disaster-recovery
"s (29 CFR Part 5). For construction contracts awarded by City in excess of $2000, and in excess of $2500 for other contracts which involve the employment o",205205-11-28-07-beck-disaster-recovery
ons (29 CFR Part 5) for all construction under this Agreement in excess of $2000 awarded by City when required by Federal grant program legislation. Sectio,205205-11-28-07-beck-disaster-recovery
"sed Statutes. Employer's Liability Insurance shall have a minimum limit of $1,000,000 per accident or injury. In the case of any subcontractors, the Con",205205-11-28-07-beck-disaster-recovery
"neral Liability insurance shall be purchased and maintained with limits of $1,000,000 per occurrence and $2,000,000 in the aggregate. The insurance shal",205205-11-28-07-beck-disaster-recovery
"nsurance shall be purchased and maintained with a Combined Single Limit of $1,000,000 per occurrence for bodily injury and property damage. The policy s",205205-11-28-07-beck-disaster-recovery
"ment:SELECT ONE:X has been through the competitive selection processis for $15,000 or less and therefore exempthas been declared an emergency by the Chie",1155330-linfield-hunter-amp-junius-inc-contract-with
"ding Occupational Disease, subject to a limit of liability of not lessthan $100,000.B. Comprehensive General Liability insurance, with limits of liability",1155330-linfield-hunter-amp-junius-inc-contract-with
"urrence. Thelimits of liability for property damage shall not be less than $500,000 each occurrence and notless than $500,000 aggregate. Coverage shall in",1155330-linfield-hunter-amp-junius-inc-contract-with
"le limits of liability injury and/or death and for propertydamage shall be $500,000.D. Each insurance policy maintained by the Designer or required under ",1155330-linfield-hunter-amp-junius-inc-contract-with
":A. Designer's Professional Liability with limits of liability of at least $500,000 for each claim, and$500,000 aggregate. A certified copy of the Certifi",1155330-linfield-hunter-amp-junius-inc-contract-with
milar circumstances.K. The Designer shall be liable for a delay penalty of $100 per calendar day for late submissionsand/or missed milestones in the Const,1155330-linfield-hunter-amp-junius-inc-contract-with
inion of Probable Cost.The Designer shall be liable for a delay penalty of $100 per calendar day for late submissions ofthe deliverables listed above and/,1155330-linfield-hunter-amp-junius-inc-contract-with
"ed to June 30, 2011.. 2. The rnaximlnn sum payable under this Amendment is $903,000. This is a price protection   contract and is not binding insofar as a",1155551-msf-global-solutions-llc-contract-with-city-of
"vised Statutes.Employers Liability Insurance shall have a minimum limit of $500,000. In the case of sublet,Designer shall require Sub-contractors to provi",1156165-lee-ledbetter-amp-associates-contract-with-city
"General Liability insurance will be purchased and maintained with limits of$1,000,000 per occurrence and $2,000,000 in the aggregate. The insurance shal",1156165-lee-ledbetter-amp-associates-contract-with-city
"alCompletion or the acceptance of the project, whichever is later.1. Under $1,000,000 total construction value: $500,000 per claim and annual aggregate;",1156165-lee-ledbetter-amp-associates-contract-with-city
ilar circumstances.-10- K. Designer shall be liable for a delay penalty of $500 per calendar day for late submissions and/ormissed milestones in the Const,1156165-lee-ledbetter-amp-associates-contract-with-city
l Opinion of Probable Cost.Designer shall be liable for a delay penalty of $500.00 per calendar day for late submissions ofthe deliverables listed above a,1156165-lee-ledbetter-amp-associates-contract-with-city
"r to proceed withArchitectural Program, payment shall be a lump sum fee of $9,264.00, Nine ThousandTwo Hundred Sixty Four Dollars and No Cents.For the a",1156165-lee-ledbetter-amp-associates-contract-with-city
"owing receipt of NTP with the surveying services, payment shall not exceed $10,000.00Designer required to provide three bids for the Owners(Ten Thousand ",1156165-lee-ledbetter-amp-associates-contract-with-city
"nic ?le in the format directed by the Owner. A maximum allowable amount of $10,000 hasbeen established for reimbursement of reproduction cost.Net fees pa",1659753-manning-architects-apac-renovation-and-expansion
all be liable for stipulated damages in the amount of Five?Hundred Dollars($500.00) per day. The failure of the Designer to provide construction documents,1659753-manning-architects-apac-renovation-and-expansion
"ised Statutes.Employer's Liability Insurance shall have a minimum limit of $500,000. in the case of sublet, theDesigner shall require Sub?contractors to p",1659753-manning-architects-apac-renovation-and-expansion
"General Liability insurance will be purchased and maintained with limits of$1,000,000 per occurrence and $2,000,000 in the aggregate. The insurance shal",1659753-manning-architects-apac-renovation-and-expansion
"n from proposed subcontractors prior to the awardof subcontracts exceeding $10,000 which are not exempt from the provisions of theequal opportunity claus",1659753-manning-architects-apac-renovation-and-expansion
"nt: SELECT ONE ~ has been through the competitive selection process is for $15,000 or less and therefore exempt _ _ has been declar an emcergency by the ",204915-6-13-08-economic-research-corp-redevelopment
"hall not at any time exceed the maximum compensation, in the aggregate, of $50,000.00. Further, all compensation owed Contractor pursuant to this Agreeme",204915-6-13-08-economic-research-corp-redevelopment
"r reproduction reimbursement.The Designer is liable for a delay penalty of $500 per calendar day for late submissions,deductible by the City without ?furt",1154347-hms-architects-apc-contract-with-city-of-new
"ment to provide topographic surveys foreach cemetery site shall be ?xed at $18,000.00. This fee includes a one and one tenth(1.10) multiplier for reimbur",1154347-hms-architects-apc-contract-with-city-of-new
ty as determined maybe imposed by the Chief Administrative Officer ofup to $500.00 per day.Extensions It is understood and acknowledged by all parties to ,1154347-hms-architects-apc-contract-with-city-of-new
"General Liability insurance will be purchased and maintained with limits of$1,000,000 per occurrence and $2,000,000 in the aggregate. The insurance shal",1154347-hms-architects-apc-contract-with-city-of-new
" Completion or the acceptance of the project, whichever is later.(1) Under $1,000,000 total-construction value: $500,000 per claim and annual aggregate;",1154347-hms-architects-apc-contract-with-city-of-new
act?.COMPENSATION.Total compensation under this agreement shall not exceed $1 1045.0l. TheContractor shall submit to the City a detailed invoice for pay,1211051-jkm-training-inc-contract-with-city-of-new
"reshold for the singleaudit requirement is as follows:If you have expended $300,000 or more in a ?scal year in Federalfunds, you are required to have a si",1211051-jkm-training-inc-contract-with-city-of-new
"ount the funds provided to Contractor under this agreement in the amount of$260,000.00 (Two hundred and sixty thousand dollars and no cents) per year,cont",1153536-no-aids-task-force-contract-with-city-of-new
"evant federal guidelines for any and all contract expenditures in excess of$500,000.00. Two copies of the said audit are to be forwarded to the Office of ",1153536-no-aids-task-force-contract-with-city-of-new
" on an ?occurrence? basis;with a minimal acceptable limit of not less than $1,000,000 per occurrence; $3,000,000 aggregateand shall include products com",1153536-no-aids-task-force-contract-with-city-of-new
"eted operations coverage with a minimal acceptable limit of notless than a $3,000,000 aggregate and Personal Injury with a minimal acceptable limit of n",1153536-no-aids-task-force-contract-with-city-of-new
"r written assertion by the Landlord seeking the payment of money exceeding $100,000 is not a claim under the Act untilcerti?ed as required by subparagraph",1154052-united-states-postal-service-contract-with-city
"d to bind the Landlord with respect to the claim.e. For Landlord claims of $100,000 or less, the contracting officer must, if requested in writing by the ",1154052-united-states-postal-service-contract-with-city
"ount payable by the City for allservices performed under this Agreement is $69,830.00 unless this amount is increased by avalidly executed amendment and ",1060120-hntb-contract-with-city-of-new-orleans-hntb-2005
"te law a.nd commercial general liability insurance inamounts not less than $1,000,000 per occurrence and general aggregate for all liability, demands,cl",1060120-hntb-contract-with-city-of-new-orleans-hntb-2005
"shall not at any time exceed the maximumcompensation, in the aggregate, of $382,700.00. Further. all compensation owedContractor pursuant to this Agreemen",1153766-n-contract-with-city-of-new-orleans-roadway-design
"tary, Department of Public Safety andCorrections, shall collect the fee of $4.00 ($4.00 maximum) per service or transaction carried out asan operation o",781393-05-02-13-la-dept-of-public-safety-amp
" of the agreement, but the contracthas an estimated value of approximately $1 million per year.Please contact me with any questions or if you need addit",1155329-fhp-techtonics-contract-with-city-of-new-orleans
"hall not at any time exceed the maximum compensation, in the aggregate, of $618,600.00. Further, all compensation owed Contractor pursuant to this Agreeme",204980-4-20-09-digital-engineering-and-imaging-inc
"t 2014 at the endof camp;Agree to limit all program income to no more than $25,000 or reimburse the City of New Orleansthe fuli amount of the contract in",1184334-total-community-action-inc-contract-with-city-of
" lawand comprehensive general iiability insurance in amounts not less than $1,000,000 per occurrence and cause City to be named as an add itionai insure",1184334-total-community-action-inc-contract-with-city-of
on L Rate of Compensation. City shall compensate Contractor at the rate of $100 per hour for the performance of the Services. City shall not be liable for,166669-6-1-10-guidry-amp-associates-llc-health-start
"hall not at any time exceed the maximum compensation, in the aggregate, of $70,000.00. Further, all compensation owed Contractor pursuant to this Agreeme",166669-6-1-10-guidry-amp-associates-llc-health-start
"gation for this project shall be allocated as foliows:a. Rental Assistance $542,328b. Administration 40,7554. No funds for new projects may be drawn down ",1032898-u-s-department-of-housing-and-urban-development
"ion: The Agreement is amended to increase the compensation in the amountof $127,000.00 (one hundred twenty seven thousand dollars and no cents). The maxim",1020904-priority-health-care-inc-contract-with-city-of
